3746, 0
410, 0
376, 3
896, 2
3642, 4
2433, 2
3848, 2
3847, 2
3645, 2
3643, 2
525, 3
198, 2
509, 2
370, 7
931, 0
371, 0
328, 3
337, 3
339, 8
353, 3
354, 3
355, 3
778, 3
377, 3
363, 3
365, 3
378, 3
383, 3
388, 3
391, 3
392, 3
393, 3
394, 3
329, 3
342, 7
972, 0
965, 0
247, 0
996, 0
983, 0
510, 2
514, 2
1342, 0
1506, 0
1505, 0
1510, 2
3142, 2
3130, 2
4155, 0
341, 2
2029, 4
2460, 0
3128, 0
246, 0
3969, 4
3968, 4
256, 0
970, 0
3674, 0
3610, 0
4278, 64
4279, 32
4334, 2
4358, 2
971, 4
622, 8
4392, 4
595, 4
366, 4
582, 4
4395, 28
4405, 3
4406, 3
4410, 2
1706, 2
3835, 2
4484, 3
4518, 6
4542, 2
4548, 3
3118, 3
3121, 3
3124, 3
4550, 2
4561, 6
4562, 6
4568, 2
4602, 0
2027, 0
4684, 8
4828, 2
4846, 2
2004, 2
4855, 2
4897, 4
4898, 0
4910, 8
4909, 6
1577, 2
4949, 0
4939, 7
2028, 2
5157, 2
5208, 0
5162, 0
5166, 0
2010, 0
5164, 0
5168, 0
5287, 0
245, 2
5304, 4
5303, 42
5305, 2
5306, 2
2023, 5
1513, 4
5308, 2
5407, 3
192, 3
4683, 2
5629, 2
4446, 2
5580, 4
5579, 2
5576, 2
5574, 2
5670, 2
5944, 2
5848, 4
5638, 4
6052, 12
6062, 6
406, 5
6066, 10
6074, 4
2002, 5
639, 2
1534, 2
6088, 6
6097, 6
6095, 15
6197, 2
6199, 9
267, 2
4318, 2
6248, 2
6249, 2
6251, 2
6377, 22
7045, 4
935, 5
927, 4
7118, 8
1993, 3
877, 3
7125, 3
4741, 3
3978, 3
3979, 3
374, 3
2766, 3
3527, 3
3752, 3
3745, 3
1378, 3
4121, 3
3433, 3
6371, 2
6835, 2
7239, 4
7273, 2
5252, 2
244, 0
976, 0
7921, 0
7918, 0
6381, 0
1535, 2
