3746, 1
410, 1
376, 6
896, 1
3642, 2
2433, 1
3848, 2
3847, 2
3645, 1
3643, 1
525, 3
198, 1
509, 2
370, 9
931, 5
371, 2
328, 4
337, 4
339, 9
353, 4
354, 4
355, 4
778, 4
377, 4
363, 4
365, 4
378, 4
383, 4
388, 5
391, 4
392, 4
393, 4
394, 4
329, 4
342, 6
972, 1
965, 2
247, 1
996, 1
983, 1
510, 1
514, 1
1342, 1
1506, 1
1505, 1
1510, 2
3142, 2
3130, 2
4155, 2
341, 2
2029, 5
2460, 1
3128, 1
246, 1
3969, 4
3968, 4
256, 1
970, 2
3674, 1
3610, 1
4278, 72
4279, 36
4334, 1
4358, 1
971, 2
622, 8
4392, 4
595, 4
366, 4
582, 4
4395, 31
4405, 2
4406, 2
4410, 1
1706, 1
3835, 1
4484, 2
4518, 13
4542, 7
4548, 2
3118, 2
3121, 2
3124, 2
4550, 1
4561, 3
4562, 3
4568, 1
4602, 2
2027, 1
4684, 6
4828, 1
4846, 1
2004, 2
4855, 1
4897, 6
4898, 2
4910, 4
4909, 3
1577, 1
4949, 1
4939, 13
2028, 2
5157, 2
5208, 1
5162, 1
5166, 2
2010, 1
5164, 1
5168, 1
5287, 1
245, 1
5304, 2
5303, 21
5305, 1
5306, 1
2023, 5
1513, 2
5308, 1
5407, 3
192, 3
4683, 1
5629, 1
4446, 1
5580, 2
5579, 1
5576, 1
5574, 1
5670, 1
5944, 1
5848, 4
5638, 4
6052, 10
6062, 5
406, 4
6066, 8
6074, 3
2002, 3
639, 1
1534, 1
6088, 7
6097, 7
6095, 19
6197, 1
6199, 11
267, 1
4318, 1
6248, 1
6249, 1
6251, 1
6377, 24
7045, 2
935, 5
927, 3
7118, 6
1993, 2
877, 2
7125, 2
4741, 2
3978, 2
3979, 2
374, 2
2766, 2
3527, 4
3752, 2
3745, 2
1378, 2
4121, 2
3433, 2
6371, 1
6835, 1
7239, 2
7273, 1
5252, 1
244, 1
976, 1
7921, 1
7918, 2
6381, 1
1535, 1
