3746, 1
3747, 1
1703, 1
3525, 1
500, 3
406, 2
410, 1
260, 1
505, 3
376, 3
510, 3
506, 4
887, 2
896, 1
3642, 2
2433, 1
3848, 1
3847, 1
3645, 1
3643, 1
1405, 1
3118, 4
525, 3
1291, 1
198, 1
192, 2
495, 1
509, 2
3125, 2
96, 1
553, 6
552, 1
550, 1
554, 1
546, 1
2021, 4
586, 1
630, 1
579, 1
341, 8
370, 2
931, 5
371, 1
720, 1
2028, 4
723, 2
347, 1
1516, 1
2741, 1
328, 1
337, 1
339, 4
353, 1
354, 1
355, 1
778, 1
377, 2
363, 2
365, 1
378, 2
383, 1
388, 3
391, 1
392, 1
393, 1
394, 1
329, 1
342, 3
788, 1
514, 8
1532, 9
256, 5
939, 2
284, 1
972, 1
963, 1
965, 1
482, 1
3421, 1
3419, 1
3417, 1
3420, 1
3415, 1
976, 3
494, 1
247, 1
996, 1
983, 2
1008, 1
1006, 1
1007, 1
3911, 1
244, 4
491, 1
1289, 1
1342, 2
1356, 1
1361, 1
3467, 2
3468, 1
1413, 2
1506, 1
1505, 2
1510, 1
3142, 2
3130, 1
927, 2
935, 3
1765, 1
3730, 1
4155, 2
3732, 1
3731, 1
893, 1
900, 1
1996, 4
1993, 3
2002, 4
1998, 2
1991, 2
1994, 2
1990, 3
1997, 2
1995, 2
1992, 2
2004, 3
1999, 1
2573, 1
1535, 2
3527, 4
3793, 2
2580, 1
3794, 2
2029, 3
2020, 1
2395, 1
2394, 1
2403, 1
2418, 4
2411, 1
2410, 1
4001, 1
3772, 1
1519, 1
3621, 1
1517, 1
3667, 1
3665, 1
352, 1
2460, 1
3978, 2
3979, 2
2503, 1
1445, 1
3128, 1
1422, 1
246, 1
3906, 1
3969, 1
3968, 1
2693, 2
1400, 6
2698, 2
230, 6
245, 3
1687, 1
1686, 1
970, 2
3209, 1
3784, 1
3674, 2
3987, 1
3990, 1
4038, 1
3449, 1
3451, 1
3450, 1
3176, 1
961, 1
2761, 1
1503, 1
3610, 1
3139, 1
4216, 1
4248, 1
4278, 2
4279, 1
348, 1
4319, 1
4334, 1
4358, 1
4368, 1
971, 3
622, 2
4392, 1
595, 1
366, 1
582, 1
4395, 2
4405, 1
4406, 1
4410, 1
1280, 1
4434, 1
1706, 1
3835, 1
4446, 3
4484, 1
4486, 1
4518, 1
4542, 1
4548, 1
3121, 1
3124, 1
4550, 1
4561, 3
4562, 4
4565, 1
4568, 1
4598, 3
4602, 1
4616, 1
4622, 2
4626, 1
4620, 1
2027, 1
4684, 13
4706, 2
4744, 1
4767, 1
4771, 1
4811, 1
4828, 1
4846, 1
4855, 1
4897, 4
4898, 2
4910, 4
4909, 3
1577, 1
4951, 1
4949, 1
4939, 2
2381, 1
2380, 1
5033, 1
5157, 2
5208, 1
5209, 1
5224, 1
5227, 1
3675, 1
712, 2
5162, 1
5166, 2
2010, 1
5164, 1
5168, 1
5287, 1
5288, 1
5304, 2
5303, 21
5305, 1
5306, 1
2023, 2
1513, 2
5308, 1
5407, 1
4683, 4
5629, 1
5580, 2
5579, 1
5576, 1
5574, 1
5670, 1
5739, 1
266, 1
3144, 1
5638, 3
5944, 1
5848, 1
6052, 2
6062, 1
6066, 2
6074, 1
639, 1
1534, 1
6088, 1
6097, 1
6095, 1
6197, 1
6199, 1
267, 1
4318, 1
6248, 1
6249, 1
6251, 1
6377, 1
4950, 1
6412, 1
6477, 1
6478, 1
6479, 1
6481, 1
3607, 1
504, 1
6772, 1
6797, 1
3006, 1
7046, 2
7045, 2
6895, 2
7049, 2
7057, 1
7058, 1
7118, 2
877, 1
7125, 1
4741, 1
374, 1
2766, 1
3752, 1
3745, 1
1378, 1
4121, 1
3433, 1
6371, 1
6835, 1
7239, 2
6700, 1
7273, 1
5252, 1
7288, 7
7287, 3
7313, 1
7439, 1
7546, 1
7765, 1
3447, 1
1386, 1
7851, 1
7921, 1
7918, 2
7977, 1
7978, 1
7980, 1
8068, 5
202, 1
7594, 1
519, 4
5568, 1
511, 2
8204, 2
8221, 1
6381, 1
